	X:TIME(s)	Y:Acc1_Relative-RevJoint1(rad/s^2)	Y:Acc1_Relative-RevJoint2(rad/s^2)	Y:Acc1_Relative-RevJoint3(rad/s^2)	Y:Acc1_Relative-RevJoint4(rad/s^2)	Y:Acc1_Relative-RevJoint5(rad/s^2)	Y:Acc1_Relative-RevJoint6(rad/s^2)	Y:Driving_Torque-RevJoint1(N*m)	Y:Driving_Torque-RevJoint2(N*m)	Y:Driving_Torque-RevJoint3(N*m)	Y:Driving_Torque-RevJoint4(N*m)	Y:Driving_Torque-RevJoint5(N*m)	Y:Driving_Torque-RevJoint6(N*m)
  9.69399999998e-001  9.99999999998e-001  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000 -1.64866668629e-001 -5.37036288430e-001 -2.85779589143e-001 -2.85399148326e-001 -1.06911157727e-001 -7.37670910987e-003
  9.70999999998e-001  9.99999999998e-001  9.99999999989e-001  9.99995003985e-001  9.99999999989e-001  9.99995003985e-001  9.99999999989e-001 -1.68461739476e-001 -5.40228996614e-001 -2.87708623149e-001 -2.85666616245e-001 -1.07283385124e-001 -6.99487418152e-003
  9.72599999998e-001  9.99999999998e-001  9.99999999947e-001  9.99999999947e-001  9.99999999947e-001  9.99999999947e-001  9.99999999947e-001 -1.72042943779e-001 -5.43409097871e-001 -2.89624870097e-001 -2.85918157032e-001 -1.07648174377e-001 -6.61045557931e-003
  9.74199999998e-001  9.99999999998e-001  9.99999444883e-001  9.99999999995e-001  9.99999444883e-001  9.99999999995e-001  9.99999444883e-001 -1.75610421003e-001 -5.46576781046e-001 -2.91528433289e-001 -2.86153842642e-001 -1.08005556721e-001 -6.22348128987e-003
  9.75799999998e-001  9.99999999998e-001  1.00000444091e+000  1.00000000002e+000  1.00000444091e+000  1.00000000002e+000  1.00000444091e+000 -1.79163801112e-001 -5.49731652024e-001 -2.93419034192e-001 -2.86373467604e-001 -1.08355424222e-001 -5.83396840869e-003
  9.77399999998e-001  9.99999999998e-001  9.99988342608e-001  9.99999999950e-001  9.99988342608e-001  9.99999999950e-001  9.99988342608e-001 -1.82703510319e-001 -5.52874274779e-001 -2.95297005594e-001 -2.86577290544e-001 -1.08697889064e-001 -5.44195710680e-003
  9.78999999998e-001  9.99999999998e-001  1.00000999199e+000  9.99999999981e-001  1.00000999199e+000  9.99999999981e-001  1.00000999199e+000 -1.86228083128e-001 -5.56002918806e-001 -2.97161222495e-001 -2.86764458473e-001 -1.09032540403e-001 -5.04743284941e-003
  9.80599999998e-001  9.99999999998e-001  1.00000000004e+000  1.00000000004e+000  1.00000000004e+000  1.00000000004e+000  1.00000000004e+000 -1.89738888299e-001 -5.59119293249e-001 -2.99012745847e-001 -2.86935786588e-001 -1.09359752376e-001 -4.65046401489e-003
  9.82299999998e-001  9.99999999998e-001  9.99999999984e-001  9.99994448868e-001  9.99999999984e-001  9.99994448868e-001  9.99999999984e-001 -1.93452927585e-001 -5.62415700286e-001 -3.00965231543e-001 -2.87099822959e-001 -1.09698952057e-001 -4.22600576409e-003
  9.83899999998e-001  9.99999999998e-001  9.99999999992e-001  1.00000277555e+000  9.99999999992e-001  1.00000277555e+000  9.99999999992e-001 -1.96933047338e-001 -5.65504145831e-001 -3.02788825977e-001 -2.87237171058e-001 -1.10010171589e-001 -3.82402219247e-003
  9.85499999998e-001  9.99999999998e-001  1.00000000001e+000  1.00000582868e+000  1.00000000001e+000  1.00000582868e+000  1.00000000001e+000 -2.00398273981e-001 -5.68579092637e-001 -3.04598872870e-001 -2.87358045335e-001 -1.10313626630e-001 -3.41965119005e-003
  9.87099999998e-001  9.99999999998e-001  9.99999999970e-001  9.99995003966e-001  9.99999999970e-001  9.99995003966e-001  9.99999999970e-001 -2.03848560491e-001 -5.71640521761e-001 -3.06395339845e-001 -2.87462424746e-001 -1.10609300761e-001 -3.01292059416e-003
  9.88699999998e-001  9.99999999998e-001  9.99999999972e-001  9.99999999972e-001  9.99999999972e-001  9.99999999972e-001  9.99999999972e-001 -2.07283342909e-001 -5.74687825903e-001 -3.08177804394e-001 -2.87550008487e-001 -1.10897033927e-001 -2.60384951008e-003
  9.90299999998e-001  9.99999999998e-001  9.99999444908e-001  1.00000000002e+000  9.99999444908e-001  1.00000000002e+000  9.99999444908e-001 -2.10702752903e-001 -5.77721189506e-001 -3.09946369244e-001 -2.87620873821e-001 -1.11176859971e-001 -2.19247007943e-003
  9.91899999998e-001  9.99999999998e-001  1.00000444088e+000  9.99999999989e-001  1.00000444088e+000  9.99999999989e-001  1.00000444088e+000 -2.14106430548e-001 -5.80740224307e-001 -3.11700762363e-001 -2.87674824099e-001 -1.11448675827e-001 -1.77880477733e-003
  9.93499999998e-001  9.99999999998e-001  9.99988342605e-001  9.99999999947e-001  9.99988342605e-001  9.99999999947e-001  9.99988342605e-001 -2.17494785271e-001 -5.83745483866e-001 -3.13441312465e-001 -2.87712120498e-001 -1.11712595216e-001 -1.36289689280e-003
  9.95199999998e-001  9.99999999998e-001  9.99999999958e-001  9.99999722403e-001  9.99999999958e-001  9.99999722403e-001  9.99999999958e-001 -2.21076837510e-001 -5.86921946782e-001 -3.15274480876e-001 -2.87732747284e-001 -1.11983993716e-001 -9.18539072692e-004
  9.96799999998e-001  9.99999999998e-001  1.00000000002e+000  1.00000222046e+000  1.00000000002e+000  1.00000222046e+000  1.00000000002e+000 -2.24431773772e-001 -5.89896711779e-001 -3.16985084273e-001 -2.87734660390e-001 -1.12231111594e-001 -4.98060347803e-004
  9.98399999998e-001  9.99999999998e-001  9.99999999981e-001  9.99994448866e-001  9.99999999981e-001  9.99994448866e-001  9.99999999981e-001 -2.27770580653e-001 -5.92856843439e-001 -3.18681235571e-001 -2.87719481245e-001 -1.12470103046e-001 -7.54170472301e-005
  1.00000000000e+000  9.99999999998e-001  9.99995003910e-001  1.00000277547e+000  9.99995003910e-001  1.00000277547e+000  9.99995003910e-001 -2.31092856870e-001 -5.95801923712e-001 -3.20362636302e-001 -2.87687004544e-001 -1.12700854809e-001  3.49364143432e-004
